transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,efxFeesFormatted,wbnbFeesFormatted
0x083385bb27971aff3173adeef76bc8d438be4ff188e67c40dfc1bd53f37f4c1c,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000,3400000000000,600000000000,1000000000000,WBNB,EFX,2000000000000000,12330837291666022825,0.000005,,0.000005
0x7fecc82376d72d0d5fbc07979864e64e2f529ddd8e54eebd61a5d79822b776bf,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000,3400000000000,600000000000,1000000000000,WBNB,EFX,2000000000000000,6515901355252064486,0.000005,,0.000005
0xe436007adfd3aa768e40b5444a61617c05be73c5513e698b8f60b2f3f98d5286,0x10ED43C718714eb63d5aA57B78B54704E256024E,2000000000000,1360000000000,239999999999.99997,400000000000,EFX,WBNB,800000000000000,272584378907,0.000002,0.000002,
0x4359551afe7c4e694f6b9047d42ef3e11ce424cf8511b8a663c995da20d5a0c0,0x10ED43C718714eb63d5aA57B78B54704E256024E,2000000000000,1360000000000,239999999999.99997,400000000000,EFX,WBNB,800000000000000,202410766416,0.000002,0.000002,
0xf32f729b55d119cfb56fd04428a7ee6bf03d21721cac79a225865d0af2560835,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000,1700000000000,300000000000,500000000000,EFX,WBNB,1000000000000000,189907691768,0.0000025,0.0000025,
0x7b8077f667cf1a6578ac0c7d9312a58e0e5022a80201c74df1d41aa22a06046e,0x10ED43C718714eb63d5aA57B78B54704E256024E,3000000000000,2040000000000,359999999999.99994,600000000000,EFX,WBNB,1200000000000000,168330132389,0.000003,0.000003,
0x44670fd64fdf60c39494cf35531ae88e94c4afc4dc60cadbdb2b27e297fcd0bb,0x10ED43C718714eb63d5aA57B78B54704E256024E,1550000000000,1054000000000,185999999999.99997,310000000000,EFX,WBNB,620000000000000,69452212514,0.00000155,0.00000155,
0x8a4cde844db30cc82f2a5b85f10f664d6df56ae083add4e13d07f49e41b82490,0x10ED43C718714eb63d5aA57B78B54704E256024E,225000000,153000000,26999999.999999996,45000000,WBNB,EFX,90000000000,783842571673774,0.000000000225,,0.000000000225
0x8a8944717c07d121c14bcd8d58ba2a7993019b0f66d371f0f2f46ef589d44632,0x10ED43C718714eb63d5aA57B78B54704E256024E,2000000000000,1360000000000,239999999999.99997,400000000000,EFX,WBNB,800000000000000,91273251772,0.000002,0.000002,
0xc5b7e876ae6266868ee9490870ed3311d93a7a87b9b2ed5d07e4c7ad0fb45db3,0x10ED43C718714eb63d5aA57B78B54704E256024E,75000000,51000000,9000000,15000000,WBNB,EFX,30000000000,278190906782392,0.000000000075,,0.000000000075
0x63032fd6cdee915dd1cf6f9fa227ee7129459a2846fb5ac5d66b42458de2ead4,0x10ED43C718714eb63d5aA57B78B54704E256024E,1250000000000000,850000000000000,150000000000000,250000000000000,WBNB,EFX,500000000000000000,4484811984866704090371,0.00125,,0.00125
0xbed0cedf8ffaf46cf4eb1025933cdda9b70874927ac5cf1e4aa747d9740e0b3a,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000,34000000000000,5999999999999.999,10000000000000,WBNB,EFX,20000000000000000,179027840228243899369,0.00005,,0.00005
0xaeff927f758e67e95cf2f459bf8ede0ee6e9563b0f6a54c151940a2c92b20378,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,1606455124500000,1092389484660000,192774614939999.97,321291024900000,WBNB,EFX,642582049800000000,5737178129891248957440,0.0016064551245,,0.0016064551245
0x7380d83886298867bdb81b91a03e9af2f9b390c97b8712a32a9c27034e9ba7dc,0x10ED43C718714eb63d5aA57B78B54704E256024E,14276220938129464,9707830237928036,1713146512575535.5,2855244187625893,WBNB,EFX,5710488375251785894,49752199878594295791220,0.014276220938129464,,0.014276220938129464
0xf41ded13b85c35159d9d1de66586d01e0bb3beb5daaa60ae083db4ea3ba5c1bf,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,14342945324728123000,9753202820815122000,1721153438967374600,2868589064945624600,EFX,WBNB,5737178129891248957440,668100284901642825,14.342945324728123,14.342945324728123,
0x6d6c5e564c4074b7bfe9a923c7a87e06de35c2e1e7e0870d35b8bc7e156d81c2,0x10ED43C718714eb63d5aA57B78B54704E256024E,24883925604488.78,16921069411052.37,2986071072538.6533,4976785120897.756,WBNB,EFX,9953570241795513,85262069155081664365,0.024883925604487878,,0.024883925604487878
0x1c0aa7f3eb8a959b2492888e6797eee2330670102fc19f6fce0848fac8021aae,0x10ED43C718714eb63d5aA57B78B54704E256024E,575000000000000,391000000000000,68999999999999.99,115000000000000,WBNB,EFX,230000000000000000,1968373110676883820872,0.000575,,0.000575
0x8ab5e09b256d5a5280720c17e144c4c59041e1d9954c6a4b8d5cd75242986506,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,1643814546000000,1117793891280000,197257745519999.97,328762909200000,WBNB,EFX,657525818400000000,5608201458689446394609,0.001643814546,,0.001643814546
0x21885d4236620ebec13ac3d9a6644ef24e3eaee9bfd1dad3cdc6822d4e2a2ab3,0x10ED43C718714eb63d5aA57B78B54704E256024E,13212893177604244,8984767360770886,1585547181312509.2,2642578635520849,WBNB,EFX,5285157271041697429,44079784188206172715776,0.013212893177604244,,0.013212893177604244
0x06c387d3a939a9f2b94af2d516a4072e4999069cfa698e047016a6ed74144356,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,14020503646723617000,9533942479772058000,1682460437606834000,2804100729344723500,EFX,WBNB,5608201458689446394609,680805172251742384,14.020503646723617,14.020503646723617,
0x9503193671c0d2e650e149457cfed6ed7b957d99d2f104ed796d81a54b8ee3b8,0x10ED43C718714eb63d5aA57B78B54704E256024E,56368237500000,38330401500000,6764188499999.999,11273647500000,WBNB,EFX,22547295000000000,185264930856118792737,0.0000563682375,,0.0000563682375
0xf517b161a48240620722dea84e664037abd9c144f5bc6d8fd8952dab95cd2586,0x10ED43C718714eb63d5aA57B78B54704E256024E,30429697925313.82,20692194589213.395,3651563751037.658,6085939585062.764,WBNB,EFX,12171879170125527,100000000000000000000,0.030429697925312882,,0.030429697925312882
0xf3061c99628dda11471f38d5060ebf666939f572f229bcebe7f84691affc9509,0x10ED43C718714eb63d5aA57B78B54704E256024E,201876313343211,137275893073383.47,24225157601185.316,40375262668642.2,WBNB,EFX,80750525337284398,663188651749377010740,0.000201876313343211,,0.000201876313343211
0xb0d4928f28db302400eabbc89d48dcfb675936f030ed8165c36cda341464f0b6,0x10ED43C718714eb63d5aA57B78B54704E256024E,152281853915832.16,103551660662765.86,18273822469899.86,30456370783166.434,WBNB,EFX,60912741566332860,500000000000000000000,0.152281853915831816,,0.152281853915831816
0x887ffd285b236b406349463ee891de03923402a80937bf7c2dc007cc07ce6d3f,0x10ED43C718714eb63d5aA57B78B54704E256024E,543179188199158,369361847975427.44,65181502583898.95,108635837639831.61,WBNB,EFX,217271675279663192,1781616465959773485798,0.000543179188199158,,0.000543179188199158
0x2598a37825bf160101c8f0983a7736954478b590dbe8d09e975feaf8eb8c9f4e,0x10ED43C718714eb63d5aA57B78B54704E256024E,651521463400463.5,443034595112315.2,78182575608055.61,130304292680092.7,WBNB,EFX,260608585360185422,2133170180093835750597,0.065152146340046285,,0.065152146340046285
0xc38a0e257f8af55c7ee232d323e3f7fb83c49a3bd7464aee2a0568cc797d7da6,0x10ED43C718714eb63d5aA57B78B54704E256024E,2034455283842261.2,1383429593012737.5,244134634061071.3,406891056768452.25,WBNB,EFX,813782113536904396,6634502004378176685856,0.203445528384226082,,0.203445528384226082
0xaadeb45b894cfe29665a155ee5c4b1204e1aaaf872b35909885bc7b276e11578,0x10ED43C718714eb63d5aA57B78B54704E256024E,4454041164899434000,3028747992131614700,534484939787932000,890808232979886800,EFX,WBNB,1781616465959773485798,217923818858594747,4.454041164899434,4.454041164899434,
0xa31c82ed62dd81f45ddb1240ef28c2e8ffac895353b3f17880b232d0d546d959,0x10ED43C718714eb63d5aA57B78B54704E256024E,76778745423924.2,52209546888268.45,9213449450870.902,15355749084784.84,WBNB,EFX,30711498169569680,250000000000000000000,0.007677874542392382,,0.007677874542392382
0x0151463d93ae8e9dbf4595c3d1cf9336c2ef38af3ab34ce3f55dcaf8a46a1a86,0x10ED43C718714eb63d5aA57B78B54704E256024E,1795261375881780.2,1220777735599610.5,215431365105813.6,359052275176356.06,WBNB,EFX,718104550352712097,5829349124238363087189,0.179526137588177982,,0.179526137588177982
0x32c8c713c2af7790afd8a4366107df74f00a2aee76490d43c7a7a3de2b2b261d,0x10ED43C718714eb63d5aA57B78B54704E256024E,1250000000000000,850000000000000,150000000000000,250000000000000,WBNB,EFX,500000000000000000,4040535331937644107472,0.00125,,0.00125
0xa25724824f4652db753820033dc3f0004c73e1b0f1f4650e9e8087539348cbe7,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,170000000000000,29999999999999.996,50000000000000,WBNB,EFX,100000000000000000,806311216126111287097,0.00025,,0.00025
0x8ecd44a8702d5d660104cdf3306d3f4ede378b17451a8eb294a73a0c8e2b14e1,0x10ED43C718714eb63d5aA57B78B54704E256024E,6704601600422459,4559129088287272,804552192050695,1340920320084491.8,WBNB,EFX,2681840640168983511,21403807479168397021188,0.006704601600422459,,0.006704601600422459
0xb6ded4aa9e733edde1de4309011850e2e810040dc863a6766ccbf50bf5ac4d48,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,170000000000000,29999999999999.996,50000000000000,WBNB,EFX,100000000000000000,789959439383883268387,0.00025,,0.00025
0x01618d99bab1f43088a42b391cd2002b14f1ce7814b698c6b8c0e205a2420ab4,0x10ED43C718714eb63d5aA57B78B54704E256024E,6593009806983905,4483246668749055.5,791161176838068.6,1318601961396781,WBNB,EFX,2637203922793562276,20626200911545051127961,0.006593009806983905,,0.006593009806983905
0xffd0d98a9c3f9da26e73f508854139cbac9cf9071523f1cd1f4b981340e25dd9,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,170000000000000,29999999999999.996,50000000000000,WBNB,EFX,100000000000000000,774350967666264999728,0.00025,,0.00025
0x2e37586c07f49474c508c5e94ab39504e8273fe5df0a40903ca441bb5ba1f9dc,0x10ED43C718714eb63d5aA57B78B54704E256024E,7500000000000000,5100000000000000,899999999999999.9,1500000000000000,WBNB,EFX,3000000000000000000,22972473013059160985029,0.0075,,0.0075
0x053fe32cc427af94920a90c513b92a49bfb4f3362cb76e9a1397b920cb2e14a9,0x10ED43C718714eb63d5aA57B78B54704E256024E,10101338329844110000,6868910064293994000,1212160599581293000,2020267665968822000,EFX,WBNB,4040535331937644107472,529732221599704750,10.10133832984411,10.10133832984411,
0x112a65b3afd31693297b28421e742cf674606a5c0d8e5db8563d0ac1c1ab4e18,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,170000000000000,29999999999999.996,50000000000000,WBNB,EFX,100000000000000000,760119158028111727965,0.00025,,0.00025
0x64f2e89672f4206a45cc9ff1e540c188eccb9029386f3288601b5deadf42db0e,0x10ED43C718714eb63d5aA57B78B54704E256024E,198642575972726.03,135076951661453.7,23837109116727.12,39728515194545.21,WBNB,EFX,79457030389090417,603578730019940423033,0.198642575972725803,,0.198642575972725803
0x0f323bb13be40b0c8bb68e2a129a71332c627896c24a6825468f9a38e071e45e,0x10ED43C718714eb63d5aA57B78B54704E256024E,28431104079546.992,19333150774091.953,3411732489545.6387,5686220815909.398,WBNB,EFX,11372441631818795,86360166395818847075,0.284311040795458992,,0.284311040795458992
0x3ef87ed5d1fa456377568176556781e6a8e55483659f2bc70003f1534a55c76d,0x10ED43C718714eb63d5aA57B78B54704E256024E,124380499696485740000,84578739793610300000,14925659963578286000,24876099939297150000,EFX,WBNB,49752199878594295791220,6369882277166347530,124.38049969648574,124.38049969648574,
0x7564b04e4bf7e891f44a41180f5ac190fff525424881ab41fcbf0968a7e71f6c,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,3399707356500000,2311801002420000,407964882779999.94,679941471300000,WBNB,EFX,1359882942600000000,10763038996336906119550,0.0033997073565,,0.0033997073565
0x3a8b9c3b88201820b8243ecb53117afd2e79a29c612a7050c47ceee0bb6017ee,0x10ED43C718714eb63d5aA57B78B54704E256024E,7500000000000000,5100000000000000,899999999999999.9,1500000000000000,WBNB,EFX,3000000000000000000,23369666510194459861849,0.0075,,0.0075
0xa88a6e00ef498f890a92549d0095b7a125ae23ebc7042b5ebb14d2dd26e4b274,0x61e36Fc4340823a0236e287f95eb4542C0E73A81,26907597490842268000,18297166293772739000,3228911698901071400,5381519498168453000,EFX,WBNB,10763038996336906119550,1382909989426187954,26.907597490842268,26.907597490842268,
0x9370668a098221fefb382179b66e6c6d0a6899f5c7565e0bd6c74bc2ab02f7e3,0x10ED43C718714eb63d5aA57B78B54704E256024E,99003132216657.56,67322129907327.14,11880375865998.906,19800626443331.51,WBNB,EFX,39601252886663023,308176744140548515958,0.099003132216656856,,0.099003132216656856
0xf5a77d49d081d8cf8271264beb7c2c59f829d94a18aa39527cef586a65bb7d1e,0x10ED43C718714eb63d5aA57B78B54704E256024E,1320207324226033.5,897740980473702.8,158424878907124,264041464845206.7,WBNB,EFX,528082929690413387,4101082156555429966747,0.132020732422603285,,0.132020732422603285
0x691b971f9d8d26e71f50af4ac9a9053aaa04b1976c4039e65243d42043c61958,0x10ED43C718714eb63d5aA57B78B54704E256024E,350000000000000,238000000000000,42000000000000,70000000000000,WBNB,EFX,140000000000000000,1084601022747325427647,0.00035,,0.00035
0xc5f3de29caf60c123d56af275ce5d78aa87a1ba7735a6e940826e3ca99998d8e,0x10ED43C718714eb63d5aA57B78B54704E256024E,4385089475444253,2981860843302091.5,526210737053310.3,877017895088850.6,WBNB,EFX,1754035790177701199,13496162752163397700873,0.004385089475444253,,0.004385089475444253
0x6efc74eaac697e86d086abae6cb5bc0db234179832c8a6ec6b725eff75f1d60b,0x10ED43C718714eb63d5aA57B78B54704E256024E,1900297895070279400,1292202568647789800,228035747408433500,380059579014055900,EFX,WBNB,760119158028111727965,98886464417613694,1.9002978950702794,1.9002978950702794,
0x1ff3880000f53e857fec777e08cb76a9b26581a6faaa7dced6aa933d2b0b5a2f,0x10ED43C718714eb63d5aA57B78B54704E256024E,318837426029709.44,216809449700202.4,38260491123565.13,63767485205941.89,WBNB,EFX,127534970411883773,975339786159746570821,0.318837426029708844,,0.318837426029708844
0xd2ac69075eb3a5454ddc36766c4d979aff6f191a9474bd2ab2eb47bdc5d94ddd,0x10ED43C718714eb63d5aA57B78B54704E256024E,763065614764518.9,518884618039872.8,91567873771742.25,152613122952903.78,WBNB,EFX,305226245905807545,2330623715642449082249,0.076306561476451789,,0.076306561476451789
0xb7f68b2715239762b6e09bc6f68a0158854b77146b7232ec843a7a044d722a7c,0x10ED43C718714eb63d5aA57B78B54704E256024E,163922969367163.06,111467619169670.88,19670756324059.566,32784593873432.613,WBNB,EFX,65569187746865227,500000000000000000000,0.163922969367162806,,0.163922969367162806
0xd5bbc636b71f9fad745ff9a75f0508352fea87b321dd00f55438008893aefa55,0x10ED43C718714eb63d5aA57B78B54704E256024E,33740406880408494000,22943476678677774000,4048848825649019000,6748081376081699000,EFX,WBNB,13496162752163397700873,1750338896507543564,33.740406880408494,33.740406880408494,
0x98ddcdde75ef08f27ae90001f60eaea25e225ab19ddf5da2a9dc26c53c3d8f70,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000000000,3400000000000000000,600000000000000000,1000000000000000000,EFX,WBNB,2000000000000000000000,257503497326672594,5,5,
0x0bb3ad406e50eb62832feb8fbdae29a2e546af3cec2ccea47b0601a1dc045fb0,0x10ED43C718714eb63d5aA57B78B54704E256024E,10252705391388574000,6971839666144230000,1230324646966628900,2050541078277715000,EFX,WBNB,4101082156555429966747,526519884417644430,10.252705391388574,10.252705391388574,
0x377d6bb7fbc10c97a71cfe7877d014485c8388206743297178b0dec6fd011bc6,0x10ED43C718714eb63d5aA57B78B54704E256024E,2495156898250000,1696706690810000,299418827790000,499031379650000,WBNB,EFX,998062759300000000,7722022920034519445900,0.00249515689825,,0.00249515689825
0x87ec333b09f156c668fe5ef1ab711ecc6335723a39f7d5aee9608a010b46dc01,0x10ED43C718714eb63d5aA57B78B54704E256024E,162185164081740.47,110285911575583.52,19462219689808.855,32437032816348.098,WBNB,EFX,64874065632696193,500000000000000000000,0.162185164081739847,,0.162185164081739847
0x1dc9ea9fa819822ef0aeec39806e9aa5f0ec0f79a0c54a751631b6a06ff5651a,0x10ED43C718714eb63d5aA57B78B54704E256024E,655075311706447,445451211960383.94,78609037404773.64,131015062341289.4,WBNB,EFX,262030124682578800,2017145824016215609046,0.000655075311706447,,0.000655075311706447
0xd0bfedd08e6d981f6721c45442cfb3e64b7cdefdafe952c77c58f257d1459f37,0x10ED43C718714eb63d5aA57B78B54704E256024E,273690118657933.88,186109280687395.03,32842814238952.062,54738023731586.77,WBNB,EFX,109476047463173551,841631228983446505561,0.273690118657932888,,0.273690118657932888
0x2c86027cac6db637239087de75fa02b8d0f9bf1db32e45913d2c053cc2814c04,0x10ED43C718714eb63d5aA57B78B54704E256024E,645979498705640.6,439266059119835.56,77517539844676.86,129195899741128.11,WBNB,EFX,258391799482256237,1983832332159851102565,0.064597949870563986,,0.064597949870563986
0xea8cc3462457ac62b45116b344952a411f8344e67c4a1cdb1b0238148d2be687,0x10ED43C718714eb63d5aA57B78B54704E256024E,1250000000000000,850000000000000,150000000000000,250000000000000,WBNB,EFX,500000000000000000,3828326105003468033752,0.00125,,0.00125
0xb4c9aac43896e24fb73bcb879b043c21642f0d0839e6ab65cd66be233f5b0c13,0x10ED43C718714eb63d5aA57B78B54704E256024E,1302552068806891.5,885735406788686.1,156306248256826.97,260510413761378.3,WBNB,EFX,521020827522756578,3974634268469959554189,0.130255206880689085,,0.130255206880689085
0x08063e74eb6c3e6395ab5a907f81c04ab05590a025fd115c2458555b4a542c3d,0x10ED43C718714eb63d5aA57B78B54704E256024E,1303816589641935.5,886595280956516.1,156457990757032.25,260763317928387.12,WBNB,EFX,521526635856774203,3963611133783463149305,0.130381658964193485,,0.130381658964193485
0xfc6b6df091c154d3e6fd51eb2c0fe0f60c98c5d32b2f60732faac803f9e32499,0x10ED43C718714eb63d5aA57B78B54704E256024E,1304520377761776.2,887073856878007.8,156542445331413.12,260904075552355.25,WBNB,EFX,521808151104710472,3950933166697470905664,0.130452037776177582,,0.130452037776177582
0xf872ef74c5158055784f2fb1d146d7d07ebec07a6a0048375178325ab446fa10,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,170000000000000,29999999999999.996,50000000000000,WBNB,EFX,100000000000000000,755475153762159660846,0.00025,,0.00025
0x39376e60487d2ad8a04164fc34419b8ce76f23a955a42335a06ccda18db78c5c,0x8d7bdf0ebfE5671d1113B4aCEc1A9471C602Dc55,3534741921356704,2403624506522558.5,424169030562804.44,706948384271340.9,WBNB,EFX,1413896768542681544,10624102725438820704699,0.003534741921356704,,0.003534741921356704
0x512d469fa213bf9203f192cf8fc977f46d050c88b61c19dbe0fe0966be9f5162,0x10ED43C718714eb63d5aA57B78B54704E256024E,22500000000000000,15300000000000000,2700000000000000,4500000000000000,WBNB,EFX,9000000000000000000,65198124997510214417136,0.0225,,0.0225
0x1ac0d0d6519e415629445d9b505fdf9b638ae4064eb522d5dd484161395d4493,0x8d7bdf0ebfE5671d1113B4aCEc1A9471C602Dc55,26560256813597050000,18060974633245993000,3187230817631645700,5312051362719410000,EFX,WBNB,10624102725438820704699,1498275117035157337,26.56025681359705,26.56025681359705,
0x2b414eecc6151b45fb530e84a3817e88813a80528a4eedd7f2eb1e099d226a94,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000,1700000000,300000000,500000000,WBNB,EFX,1000000000000,7092288031546543,0.0000000025,,0.0000000025
0x2b414eecc6151b45fb530e84a3817e88813a80528a4eedd7f2eb1e099d226a94,0x10ED43C718714eb63d5aA57B78B54704E256024E,17730720078866.36,12056889653629.123,2127686409463.9626,3546144015773.2715,EFX,WBNB,7092288031546543,995006250017,0.017730720078865836,0.017730720078865836,
0x6eaf9f2c46b3379e0876cfebfecfe899e1c65aa1fc4b61f9dc187b036edbf516,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,52476385688677256,35683942268300532,6297166282641270,10495277137735450,WBNB,EFX,20990554275470901248,138778340054602231981216,0.052476385688677256,,0.052476385688677256
0x41c3ac6fc7a20bd81e39ac1d25847366248f352df2478411787e08af8a233878,0x10ED43C718714eb63d5aA57B78B54704E256024E,8750000000000000,5950000000000000,1049999999999999.9,1750000000000000,WBNB,EFX,3500000000000000000,21326640386160309788874,0.00875,,0.00875
0xb498cd807088e10fcc34a131b901c56b830532f9b61d954cd8ebe95edcd972b6,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,346945850136505550000,235923178092823770000,41633502016380666000,69389170027301110000,EFX,WBNB,138778340054602231981215,21352042606101853401,346.94585013650555,346.94585013650555,
0xc15c476b539b38c1784442f36b75e8686bb6d523f2fb6cef9dec8a6038b70b11,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,53400025206662104,36312017140530230,6408003024799452,10680005041332420,WBNB,EFX,21360010082664841216,138180600961305950632632,0.053400025206662104,,0.053400025206662104
0xa9e849113f00bd15c5e579993f08f81a45a9c10758d7dc05436023020e6ae4c7,0x10ED43C718714eb63d5aA57B78B54704E256024E,18750000000000000,12750000000000000,2249999999999999.8,3750000000000000,WBNB,EFX,7500000000000000000,44143966006839800791304,0.01875,,0.01875
0x524c1c448dd3ea098c04d53621e10bfc1552f41b28174385b41b8ca16be8b9e7,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,345451502403264900000,234907021634220130000,41454180288391780000,69090300480652984000,EFX,WBNB,138180600961305950632632,22256099738305021782,345.4515024032649,345.4515024032649,
0xec49e8d1f245df91d86676f01c5f47edaad4b065f62bc1203606a0ca58425cc8,0x10ED43C718714eb63d5aA57B78B54704E256024E,500000000000000,340000000000000,59999999999999.99,100000000000000,WBNB,EFX,200000000000000000,1327258047208474784181,0.0005,,0.0005
0xaf7a28ab78a6b2914fe9904e4395a1209635b26c0b504b2f3923cfeed2340979,0x8d7bdf0ebfE5671d1113B4aCEc1A9471C602Dc55,3805912644010135,2588020597926891.5,456709517281216.2,761182528802027,WBNB,EFX,1522365057604054102,10044859427862064786390,0.003805912644010135,,0.003805912644010135
