transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,lpFeeFormatted,efxFeesFormatted,wbnbFeesFormatted,inOutEfx,inOutWbnb,totalEfxOnlyFee,totalWbnbOnlyFee,onlyWbnb,onlyEfx
0x35700086eaa1d94ff7fe7a61a01f6b8197117d4c1d853b45ea4db3bb87146e5e,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,513776630983976337775,30000000000000,50000000000000,WBNB,EFX,100000000000000000,601575676614145774889,0,0,0,250000000000000,0,0,1022678650244047817,170000000000000,100000000000000000,601575676614145774889
0xe0b3dc01cd5d9c99a6df765e07473af5dc721c4aa794ac6ef5c795434029c15f,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,19196241567945850,32881450849858880194320,2303548988153502,3839248313589170,WBNB,EFX,7678496627178340352,45073521884828682674176,0,0,0,19196241567945850,0,0,76624987204208760546,13053444266203178,7678496627178340352,45073521884828682674176
0x16dc87a39da205a1ab5272005fc9c44900469ca7803b0a1cfa01418edd571a2b,0x10ED43C718714eb63d5aA57B78B54704E256024E,9506596008029396,513134593484859418802,1140791520963527,1901319201605879,WBNB,EFX,3802638403211758781,21532187666966485661186,0,0,0,9506596008029396,0,0,36604719033843025624,6464485285459989,3802638403211758781,21532187666966485661186
0x9a8aeedcdd09c2d8e4daeba300ec1b86f2b478337cc41578dceb64dafa3a2b9c,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,112683804712071706685,2028233658410443197077487201,13522056565448604802,22536760942414341337,EFX,WBNB,45073521884828682674176,7821035464480118018,0,0,112683804712071706685,0,0,0,76624987204208760546,13295760289616200,7821035464480118018,45073521884828682674176
0xdb94ce724a06bbac86b8ae0093cb789ef923f0b00b48861fa87edcb9b067b114,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000000,513447170983976337775,600000000000000,1000000000000000,WBNB,EFX,2000000000000000000,11679190725800443304641,0,0,0,5000000000000000,0,0,19854624233860753617,3400000000000000,2000000000000000000,11679190725800443304641
0x848917b70f847c519ba8a0fe344c626cd22074f180e1943a60417baf4ec5a17e,0x10ED43C718714eb63d5aA57B78B54704E256024E,164330310211212,513782573033660088110,19719637225345,32866062042242,WBNB,EFX,65732124084484802,381359838111799501337,0,0,0,164330310211212,0,0,648311724790059152,111744610943624,65732124084484802,381359838111799501337
0xb59439024c6157d46c54547b2c16bb3722ead5e04b224cb3420269347f9b2e91,0x10ED43C718714eb63d5aA57B78B54704E256024E,657399666260686,513748373743124496589,78887959951282,131479933252137,WBNB,EFX,262959866504274427,1524051485443270978680,0,0,0,657399666260686,0,0,2590887525253560663,447031773057266,262959866504274427,1524051485443270978680
0x6457e46a5058b1f53e1622b75681ec743b6b9ce1de3e0cce551ae181bf3e09f1,0x10ED43C718714eb63d5aA57B78B54704E256024E,262958240058284,513775732200445895147,31554988806994,52591648011656,WBNB,EFX,105183296023313885,608913562911026948802,0,0,0,262958240058284,0,0,1035153056948745812,178811603239633,105183296023313885,608913562911026948802
0x9f636604ab9a16192b0edf315ed04f680418aab8d84430c4f3ecc254dc647240,0x10ED43C718714eb63d5aA57B78B54704E256024E,13142437072875187,512882411548601714777,1577092448745022,2628487414575037,WBNB,EFX,5256974829150074956,29930787308622779641571,0,0,0,13142437072875187,0,0,50882338424658725390,8936857209555127,5256974829150074956,29930787308622779641571
0x8b0f923f0e1445132c03d12eea8b275f6c829c88c41dac6af37d8710328301c8,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,47484828571087667,32879488745808222911410,5698179428530520,9496965714217533,WBNB,EFX,18993931428435066880,100513888944173962835100,0,0,0,47484828571087667,0,0,170873611205095736819,32289683428339613,18993931428435066880,100513888944173962835100
0x36d542ba0cf77e8e5b97a406c6addc4c58d438ee463c83e04f29ec4616300658,0x10ED43C718714eb63d5aA57B78B54704E256024E,6229205028500000,513361913323199577775,747504603420000,1245841005700000,WBNB,EFX,2491682011400000000,12366287545107767675468,0,0,0,6229205028500000,0,0,21022688826683205048,4235859419380000,2491682011400000000,12366287545107767675468
0x2b63e67dd306734984ca681ef7d8f6e6b4f7615030059e738079265afacc35e0,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,251284722360434907087,15967467921582124734176,30154166683252188850,50256944472086981417,EFX,WBNB,100513888944173962835100,19171846310741368114,0,0,251284722360434907087,0,0,0,170873611205095736819,32592138728260325,19171846310741368114,100513888944173962835100
0x6f3a8baef9b69eec77e792a9759d9f93cd57fb2cc88add7f13ef6eddd75e320c,0x10ED43C718714eb63d5aA57B78B54704E256024E,3274194387525918,32882555693042953692825,392903326503110,654838877505183,WBNB,EFX,1309677755010367400,7205459909168215903314,0,0,0,3274194387525918,0,0,12249281845585967035,2226452183517624,1309677755010367400,7205459909168215903314
0x9444c77c7957fd44342eeee60573a7da6556a776bdd8b50756d99efe946cfedc,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,20342196566879109,32881371366420154183529,2441063588025493,4068439313375821,WBNB,EFX,8136878626751643648,43510401962230715946806,0,0,0,20342196566879109,0,0,73967683335792217109,13832693665477794,8136878626751643648,43510401962230715946806
0x748f12f92c374b955912deb7ac77345035316d12ce17278c6bbf76a5c1b4d44a,0x10ED43C718714eb63d5aA57B78B54704E256024E,6588459792096342,513336995412796535433,790615175051561,1317691958419268,WBNB,EFX,2635383916838537150,13644075940981146800064,0,0,0,6588459792096342,0,0,23194929099667949560,4480152658625513,2635383916838537150,13644075940981146800064
0xa9b2f607adaf604e55cad6923d3b05f4272f1fab910da3ef071c56cabff486e3,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,108776004905576789867,2028233929455437775564917727,13053120588669214784,21755200981115357973,EFX,WBNB,43510401962230715946806,8223064540133765847,0,0,108776004905576789867,0,0,0,73967683335792217109,13979209718227401,8223064540133765847,43510401962230715946806
0xadbf0b8a29ff27364a0020988a2982394aacfc8d584b51f30c165b5846b4a115,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,2075000000000000,513650048983976337775,249000000000000,415000000000000,WBNB,EFX,830000000000000000,4467674169639033654027,0,0,0,2075000000000000,0,0,7595046088386357211,1411000000000000,830000000000000000,4467674169639033654027
0x9527d4a58d6dde189d64fbc1703eccf149d28ffad13b61fb5360a1dee6374c13,0x10ED43C718714eb63d5aA57B78B54704E256024E,196835351616010,513780318483988251306,23620242193921,39367070323202,WBNB,EFX,78734140646404087,422642951377793873021,0,0,0,196835351616010,0,0,718493017342249584,133848039098886,78734140646404087,422642951377793873021
0xbc31cf2f05d8ae0418e55754ed50d0208ef19ede2502fd6569d553d5a0fc14c4,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,11169185424097584135,32621881563486481454174,1340302250891710096,2233837084819516827,EFX,WBNB,4467674169639033654026,826257301187812788,0,0,11169185424097584135,0,0,0,7595046088386357211,1404637412019281,826257301187812788,4467674169639033654026
0xc4a5cf924b6378c101ddac2f042e3e6f67ad18cc9dae3631e76340cf66c2e44e,0x10ED43C718714eb63d5aA57B78B54704E256024E,130779775307278,513784900098761024945,15693573036873,26155955061455,WBNB,EFX,52311910122911357,282105398841891592796,0,0,0,130779775307278,0,0,479579178031215707,88930247208949,52311910122911357,282105398841891592796
0x5a7685d69f54701c45c9c97549b727f7e2a353c0d265b149480a9ba07490ae3e,0x10ED43C718714eb63d5aA57B78B54704E256024E,165923778,489980131098732,19910853,33184755,WBNB,EFX,66369511318,357857962340876,0,0,0,165923778,0,0,608358535979,112828169,66369511318,357857962340876
0x1a28f3dacc3143f5bea75efad48a49790920e642502f4ed4923a26ad6f08f98d,0x10ED43C718714eb63d5aA57B78B54704E256024E,6537499773130929,32882329350181408129268,784499972775711,1307499954626185,WBNB,EFX,2614999909252371766,13989401047027412330898,0,0,0,6537499773130929,0,0,23781981779946600962,4445499845729032,2614999909252371766,13989401047027412330898
0xb9279ee9ad3a68a8cb49663dc3bb37d89648a34d45db30935e956e7113ee23bb,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000,513793103983976337775,1500000000000,2500000000000,WBNB,EFX,5000000000000000,26537976016557787700,0,0,0,12500000000000,0,0,45114559228148239,8500000000000,5000000000000000,26537976016557787700
0x82624864c3ec0fe0544ba7ebaafabc88c97878bd67125e272a31b71369f27344,0x10ED43C718714eb63d5aA57B78B54704E256024E,130245559201067,513784937151990151727,15629467104128,26049111840213,WBNB,EFX,52098223680427032,276468995703649215004,0,0,0,130245559201067,0,0,469997292696203665,88566980256725,52098223680427032,276468995703649215004
0x9b2edd5e5752f752c1d4220892b4833e567cb24aad91b2172f0338eb77476ea5,0x10ED43C718714eb63d5aA57B78B54704E256024E,327540395266468,513771252782160655551,39304847431976,65508079053293,WBNB,EFX,131016158106587218,694880481099498892102,0,0,0,327540395266468,0,0,1181296817869148116,222727468781198,131016158106587218,694880481099498892102
0x748a4ec2c59ed60f81ac7f23cd848d6e851339624f445787533c3c96efc30a36,0x10ED43C718714eb63d5aA57B78B54704E256024E,196603929387681,513780334535434008173,23592471526521,39320785877536,WBNB,EFX,78641571755072674,416835265350864516215,0,0,0,196603929387681,0,0,708619951096469677,133690671983623,78641571755072674,416835265350864516215
0xafcbdf480ab6bcbed25aa096eedb496f51b2603e65e9b01eee2f860a3c5b89bf,0x10ED43C718714eb63d5aA57B78B54704E256024E,88611988871129,32882776645038124389022,10633438664535,17722397774225,WBNB,EFX,35444795548451616,187808919016419302360,0,0,0,88611988871129,0,0,319275162327912814,60256152432367,35444795548451616,187808919016419302360
0xc5d1a7a90800b828d5577cadb8e0b4b47f17c4a8d5dc02707265c73c45dadc70,0x10ED43C718714eb63d5aA57B78B54704E256024E,262333360474404,513775775542093833065,31480003256928,52466672094880,WBNB,EFX,104933344189761880,555769538043902251083,0,0,0,262333360474404,0,0,944808214674633826,178386685122595,104933344189761880,555769538043902251083
0x09d78de39a523e7c2ffaf6905ee439afce057c0f5d499a666b7bf749c86c545e,0x10ED43C718714eb63d5aA57B78B54704E256024E,3750000000000000,513533870983976337775,450000000000000,750000000000000,WBNB,EFX,1500000000000000000,7906633198465536434462,0,0,0,3750000000000000,0,0,13441276437391411938,2550000000000000,1500000000000000000,7906633198465536434462
0xd96ed1f51df4041dfde318c1d1aa453cce35d5b2a91353614e17e0871788842f,0x10ED43C718714eb63d5aA57B78B54704E256024E,189799533098377,32882769626670056787090,22775943971805,37959906619675,WBNB,EFX,75919813239350880,398298081907498128128,0,0,0,189799533098377,0,0,677106739242746817,129063682506896,75919813239350880,398298081907498128128
0x48e3cfc119157caa2a3eb5fa02e3832e292331bf3fcc23628a403e097e9a750d,0x10ED43C718714eb63d5aA57B78B54704E256024E,11289891197341383327,32613509411054291542173,1354786943680965999,2257978239468276665,EFX,WBNB,4515956478936553331083,854499650613797267,0,0,11289891197341383327,0,0,0,7677126014192140662,1452649406043455,854499650613797267,4515956478936553331083
0x33223c7d585d745a38a4bf04cba2c37e9af49152145726b55e79576dd4db62a6,0x10ED43C718714eb63d5aA57B78B54704E256024E,1250000000000000,513707270983976337775,150000000000000,250000000000000,WBNB,EFX,500000000000000000,2632072259093561949937,0,0,0,1250000000000000,0,0,4474522840459055314,850000000000000,500000000000000000,2632072259093561949937
0xd37e6fc3d8eddf9b1841b9e8c4093a58cbd66de124b9ab2774374584f2c55f4c,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,513776630983976337775,30000000000000,50000000000000,WBNB,EFX,100000000000000000,525471456797263374502,0,0,0,250000000000000,0,0,893301476555347736,170000000000000,100000000000000000,525471456797263374502
0x424c83f8b1f6497415bd4bd2999fa37c7e3d51c1bfa74d6e3078635393438efa,0x10ED43C718714eb63d5aA57B78B54704E256024E,234455938255306825369,2028225212295260638289655292,28134712590636819044,46891187651061365073,EFX,WBNB,93782375302122730147700,16868480608372553877,0,0,234455938255306825369,0,0,0,159430038013608641251,28676417034233341,16868480608372553877,93782375302122730147700
0xf5f43b65f4fe0c248d587b5bfe90080d7eb5366902a12f08293dc56a2f2ada89,0x10ED43C718714eb63d5aA57B78B54704E256024E,1657971629373442526,398797058770634364112,198956595524813103,331594325874688505,EFX,WBNB,663188651749377010740,113221948280293856,0,0,1657971629373442526,0,0,0,1127420707973940918,192477312076499,113221948280293856,663188651749377010740
0x9f8efa951c1382c0d8a804c363db5963c939947cb849273eafdb8c9fe5ffbe4b,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000,513776630983976337775,30000000000000,50000000000000,WBNB,EFX,100000000000000000,582842297647574549508,0,0,0,250000000000000,0,0,990831906000876734,170000000000000,100000000000000000,582842297647574549508
0x8932ab1fcb811bdf9ae87d9acc73a88306f329fb87f7350641107d9682b78ba7,0x10ED43C718714eb63d5aA57B78B54704E256024E,214591504804495,513779086917203097982,25750980576539,42918300960899,WBNB,EFX,85836601921798109,500000000000000000000,0,0,0,214591504804495,0,0,850000000000000000,145922223267056,85836601921798109,500000000000000000000
0xba3676a1072eb982cf8589b4677387e7b380c00fd8bdbb05c4aaea7b4d008f0d,0x10ED43C718714eb63d5aA57B78B54704E256024E,85869027691098,513788015108215683149,10304283322931,17173805538219,WBNB,EFX,34347611076439595,200000000000000000000,0,0,0,85869027691098,0,0,340000000000000000,58390938829947,34347611076439595,200000000000000000000
0xf02b6e03037ce06aeeef2a94b0c85de34c3d72c0a139fbe1fe57c37c17d40a72,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000,513790502983976337775,6000000000000,10000000000000,WBNB,EFX,20000000000000000,116436544410809963166,0,0,0,50000000000000,0,0,197942125498376937,34000000000000,20000000000000000,116436544410809963166
0x963972fd1b22af7d32fb73083a2550bde6facabc863afd3aae6170c24b73648e,0x10ED43C718714eb63d5aA57B78B54704E256024E,3942288656934730864,240356829738983405028,473074638832167703,788457731386946172,EFX,WBNB,1576915462773892345710,269298757685748134,0,0,3942288656934730864,0,0,0,2680756286715616987,457807888065771,269298757685748134,1576915462773892345710
0xf4f6364be40d8720c9c656097653a5a78b21e3c9fbdd1f4fd4369ca0b1395483,0x10ED43C718714eb63d5aA57B78B54704E256024E,326774936374940,513771305874389371888,39212992364992,65354987274988,WBNB,EFX,130709974549976275,761902230392803878745,0,0,0,326774936374940,0,0,1295233791667766593,222206956734959,130709974549976275,761902230392803878745
0x272b92fa99ff05d816de788f13b2aea9001950b8724350e78f45d459eff938fe,0x10ED43C718714eb63d5aA57B78B54704E256024E,331568713119595,513770973378034362631,39788245574351,66313742623919,WBNB,EFX,132627485247838197,772440034580344216689,0,0,0,331568713119595,0,0,1313148058786585168,225466724921324,132627485247838197,772440034580344216689
0xc04256910535ab4729826f3d275acbd0ce12835b7649b40c712db1b576cc7bdd,0x10ED43C718714eb63d5aA57B78B54704E256024E,750000000000000,513741950983976337775,90000000000000,150000000000000,WBNB,EFX,300000000000000000,1744869428196080867973,0,0,0,750000000000000,0,0,2966278027933337475,510000000000000,300000000000000000,1744869428196080867973
0xea459e171eb96f9cee5ec7b9e96372ce7316a870d5e7b9905ce04c5abae6f10f,0x10ED43C718714eb63d5aA57B78B54704E256024E,339664486482021,513770411855193944736,40759738377842,67932897296404,WBNB,EFX,135865794592808758,789146293929512528038,0,0,0,339664486482021,0,0,1341548699680171297,230971850807774,135865794592808758,789146293929512528038
0x625f031a30f19b7bf8e02ec5bebf055f6ea318a0ddd6f7ca0e9c6994be0ede3d,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,46619293017702400,32879548787010325080073,5594315162124288,9323858603540480,WBNB,EFX,18647717207080960000,102290748726989463541026,0,0,0,46619293017702400,0,0,173894272835882088019,31701119252037632,18647717207080960000,102290748726989463541026
0x9b5840450ecba91cea8831188c6649117442c7ce5067768d4b7de3126c79dd9d,0x10ED43C718714eb63d5aA57B78B54704E256024E,4884758413417093,32882443984322117880915,586171009610051,976951682683418,WBNB,EFX,1953903365366837470,10066971872429357430809,0,0,0,4884758413417093,0,0,17113852183129907632,3321635721123623,1953903365366837470,10066971872429357430809
0x8cd3f22043dedd3f4811636b8e1ffcef59b0489a8ee913be6500d303fd60e110,0x00000000f7B7d8A2974a129CbADd9F2F99C1fF80,255726871817473658852,15659360435241916911769,30687224618096839062,51145374363494731770,EFX,WBNB,102290748726989463541026,18769228611710659701,0,0,255726871817473658852,0,0,0,173894272835882088019,31907688639908121,18769228611710659701,102290748726989463541026
0xc0329c4a070f0169d14a4447024e54797950caabd0514bb79ce3a2669b744286,0x10ED43C718714eb63d5aA57B78B54704E256024E,65388784286507,32882778255799594378348,7846654114380,13077756857301,WBNB,EFX,26155513714603137,150152837574714170651,0,0,0,65388784286507,0,0,255259823877014090,44464373314825,26155513714603137,150152837574714170651
0x51b0a6d92363ad16fe21c37ed655dd465bd68e35ef273d882a46ad0eefb5e2e2,0x10ED43C718714eb63d5aA57B78B54704E256024E,250000000000000000,496453970983976337775,30000000000000000,50000000000000000,EFX,WBNB,100000000000000000000,17332750316102617,0,0,250000000000000000,0,0,0,170000000000000000,29465675537374,17332750316102617,100000000000000000000
0x253b9a54ac40fed0a08e8093f95547628033b0a0a6d3ed57be2e7f2996ac0c4e,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1723853980934645142,0,0,25000000000000000000,0,0,0,17000000000000000000,2930551767588896,1723853980934645142,10000000000000000000000
0xa8df3c5389420a9759207696aa01cde486a38c6dc19cce867fc9bc8fefcfab01,0x10ED43C718714eb63d5aA57B78B54704E256024E,294067254769258,513773574479185542001,35288070572311,58813450953851,WBNB,EFX,117626901907703422,682372300750547425441,0,0,0,294067254769258,0,0,1160032911275930623,199965733243095,117626901907703422,682372300750547425441
0x856720f4845a2b35d5424b34f163431614d5dd3951383a38117751fda3190c78,0x10ED43C718714eb63d5aA57B78B54704E256024E,1750000000000000000,392413970983976337775,210000000000000000,350000000000000000,EFX,WBNB,700000000000000000000,120062062196937431,0,0,1750000000000000000,0,0,0,1190000000000000000,204105505734793,120062062196937431,700000000000000000000
0xed1750858d175aa213004b3bfc74f313ebe5dc2a1295496726adfcab4bfaad9c,0x10ED43C718714eb63d5aA57B78B54704E256024E,100000000000000,32882775855165672490532,12000000000000,20000000000000,WBNB,EFX,40000000000000000,232106708897926637237,0,0,0,100000000000000,0,0,394581405126475283,68000000000000,40000000000000000,232106708897926637237
